"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1000000US361090016002024","Block 2024, Block Group 2, Census Tract 16, Tompkins County, New York","34"
"1000000US361090016003061","Block 3061, Block Group 3, Census Tract 16, Tompkins County, New York","9"
"1000000US361090019001037","Block 1037, Block Group 1, Census Tract 19, Tompkins County, New York","8"
"1000000US361090009002018","Block 2018, Block Group 2, Census Tract 9, Tompkins County, New York","14"
"1000000US361090014001047","Block 1047, Block Group 1, Census Tract 14, Tompkins County, New York","21"
"1000000US361090017003009","Block 3009, Block Group 3, Census Tract 17, Tompkins County, New York","37"
"1000000US361090010001072","Block 1072, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090010003017","Block 3017, Block Group 3, Census Tract 10, Tompkins County, New York","62"
"1000000US361090016002036","Block 2036, Block Group 2, Census Tract 16, Tompkins County, New York","44"
"1000000US361090019001042","Block 1042, Block Group 1, Census Tract 19, Tompkins County, New York","16"
"1000000US361090011003003","Block 3003, Block Group 3, Census Tract 11, Tompkins County, New York","9"
"1000000US361090022003026","Block 3026, Block Group 3, Census Tract 22, Tompkins County, New York","148"
"1000000US361090016001010","Block 1010, Block Group 1, Census Tract 16, Tompkins County, New York","4"
"1000000US361090022003011","Block 3011, Block Group 3, Census Tract 22, Tompkins County, New York","104"
"1000000US361090023001001","Block 1001, Block Group 1, Census Tract 23, Tompkins County, New York","95"
"1000000US361090005001008","Block 1008, Block Group 1, Census Tract 5, Tompkins County, New York","101"
"1000000US361090010003019","Block 3019, Block Group 3, Census Tract 10, Tompkins County, New York","264"
"1000000US361090011001014","Block 1014, Block Group 1, Census Tract 11, Tompkins County, New York","0"
"1000000US361090013001032","Block 1032, Block Group 1, Census Tract 13, Tompkins County, New York","49"
"1000000US361090019003057","Block 3057, Block Group 3, Census Tract 19, Tompkins County, New York","3"
"1000000US361090021001049","Block 1049, Block Group 1, Census Tract 21, Tompkins County, New York","50"
"1000000US361090023003066","Block 3066, Block Group 3, Census Tract 23, Tompkins County, New York","144"
"1000000US361090007002023","Block 2023, Block Group 2, Census Tract 7, Tompkins County, New York","44"
"1000000US361090014002023","Block 2023, Block Group 2, Census Tract 14, Tompkins County, New York","39"
"1000000US361090015003045","Block 3045, Block Group 3, Census Tract 15, Tompkins County, New York","0"
"1000000US361090005002005","Block 2005, Block Group 2, Census Tract 5, Tompkins County, New York","0"
"1000000US361090019003014","Block 3014, Block Group 3, Census Tract 19, Tompkins County, New York","130"
"1000000US361090009003028","Block 3028, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090010001045","Block 1045, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090014001049","Block 1049, Block Group 1, Census Tract 14, Tompkins County, New York","39"
"1000000US361090019002051","Block 2051, Block Group 2, Census Tract 19, Tompkins County, New York","57"
"1000000US361090006004042","Block 4042, Block Group 4, Census Tract 6, Tompkins County, New York","7"
"1000000US361090008001015","Block 1015, Block Group 1, Census Tract 8, Tompkins County, New York","1"
"1000000US361090010001078","Block 1078, Block Group 1, Census Tract 10, Tompkins County, New York","35"
"1000000US361090014001048","Block 1048, Block Group 1, Census Tract 14, Tompkins County, New York","32"
"1000000US361090009003039","Block 3039, Block Group 3, Census Tract 9, Tompkins County, New York","74"
"1000000US361090022003060","Block 3060, Block Group 3, Census Tract 22, Tompkins County, New York","3"
"1000000US361090023003074","Block 3074, Block Group 3, Census Tract 23, Tompkins County, New York","0"
"1000000US361090009002019","Block 2019, Block Group 2, Census Tract 9, Tompkins County, New York","23"
"1000000US361090010001084","Block 1084, Block Group 1, Census Tract 10, Tompkins County, New York","12"
"1000000US361090021001019","Block 1019, Block Group 1, Census Tract 21, Tompkins County, New York","75"
"1000000US361090016003026","Block 3026, Block Group 3, Census Tract 16, Tompkins County, New York","0"
"1000000US361090019002019","Block 2019, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090003001057","Block 1057, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090006004025","Block 4025, Block Group 4, Census Tract 6, Tompkins County, New York","44"
"1000000US361090010003005","Block 3005, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090011003015","Block 3015, Block Group 3, Census Tract 11, Tompkins County, New York","1221"
"1000000US361090016003063","Block 3063, Block Group 3, Census Tract 16, Tompkins County, New York","0"
"1000000US361090017001032","Block 1032, Block Group 1, Census Tract 17, Tompkins County, New York","2"
"1000000US361090006004035","Block 4035, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090016001133","Block 1133, Block Group 1, Census Tract 16, Tompkins County, New York","12"
"1000000US361090016002029","Block 2029, Block Group 2, Census Tract 16, Tompkins County, New York","35"
"1000000US361090006001007","Block 1007, Block Group 1, Census Tract 6, Tompkins County, New York","0"
"1000000US361090006004033","Block 4033, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090022003046","Block 3046, Block Group 3, Census Tract 22, Tompkins County, New York","7"
"1000000US361090023002017","Block 2017, Block Group 2, Census Tract 23, Tompkins County, New York","2"
"1000000US361090013003003","Block 3003, Block Group 3, Census Tract 13, Tompkins County, New York","26"
"1000000US361090016001034","Block 1034, Block Group 1, Census Tract 16, Tompkins County, New York","5"
"1000000US361090016002016","Block 2016, Block Group 2, Census Tract 16, Tompkins County, New York","114"
"1000000US361090009003025","Block 3025, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090016001015","Block 1015, Block Group 1, Census Tract 16, Tompkins County, New York","2"
"1000000US361090023002125","Block 2125, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090023003076","Block 3076, Block Group 3, Census Tract 23, Tompkins County, New York","0"
"1000000US361090015001019","Block 1019, Block Group 1, Census Tract 15, Tompkins County, New York","38"
"1000000US361090016001134","Block 1134, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090011001026","Block 1026, Block Group 1, Census Tract 11, Tompkins County, New York","0"
"1000000US361090013002000","Block 2000, Block Group 2, Census Tract 13, Tompkins County, New York","0"
"1000000US361090015003006","Block 3006, Block Group 3, Census Tract 15, Tompkins County, New York","6"
"1000000US361090016001044","Block 1044, Block Group 1, Census Tract 16, Tompkins County, New York","9"
"1000000US361090018003055","Block 3055, Block Group 3, Census Tract 18, Tompkins County, New York","20"
"1000000US361090020003012","Block 3012, Block Group 3, Census Tract 20, Tompkins County, New York","9"
"1000000US361090014002025","Block 2025, Block Group 2, Census Tract 14, Tompkins County, New York","4"
"1000000US361090016003034","Block 3034, Block Group 3, Census Tract 16, Tompkins County, New York","2"
"1000000US361090017003000","Block 3000, Block Group 3, Census Tract 17, Tompkins County, New York","0"
"1000000US361090021001033","Block 1033, Block Group 1, Census Tract 21, Tompkins County, New York","22"
"1000000US361090022003000","Block 3000, Block Group 3, Census Tract 22, Tompkins County, New York","4"
"1000000US361090003001072","Block 1072, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090004001025","Block 1025, Block Group 1, Census Tract 4, Tompkins County, New York","0"
"1000000US361090011003000","Block 3000, Block Group 3, Census Tract 11, Tompkins County, New York","0"
"1000000US361090014002002","Block 2002, Block Group 2, Census Tract 14, Tompkins County, New York","0"
"1000000US361090020003022","Block 3022, Block Group 3, Census Tract 20, Tompkins County, New York","11"
"1000000US361090021001041","Block 1041, Block Group 1, Census Tract 21, Tompkins County, New York","26"
"1000000US361090016003058","Block 3058, Block Group 3, Census Tract 16, Tompkins County, New York","62"
"1000000US361090022001050","Block 1050, Block Group 1, Census Tract 22, Tompkins County, New York","11"
"1000000US361090003001032","Block 1032, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090014003029","Block 3029, Block Group 3, Census Tract 14, Tompkins County, New York","16"
"1000000US361090015001057","Block 1057, Block Group 1, Census Tract 15, Tompkins County, New York","42"
"1000000US361090022001058","Block 1058, Block Group 1, Census Tract 22, Tompkins County, New York","57"
"1000000US361090015003057","Block 3057, Block Group 3, Census Tract 15, Tompkins County, New York","0"
"1000000US361090019001063","Block 1063, Block Group 1, Census Tract 19, Tompkins County, New York","3"
"1000000US361090019001011","Block 1011, Block Group 1, Census Tract 19, Tompkins County, New York","1"
"1000000US361090023003025","Block 3025, Block Group 3, Census Tract 23, Tompkins County, New York","0"
"1000000US361090005002001","Block 2001, Block Group 2, Census Tract 5, Tompkins County, New York","0"
"1000000US361090005003010","Block 3010, Block Group 3, Census Tract 5, Tompkins County, New York","18"
"1000000US361090006001025","Block 1025, Block Group 1, Census Tract 6, Tompkins County, New York","67"
"1000000US361090009002005","Block 2005, Block Group 2, Census Tract 9, Tompkins County, New York","107"
"1000000US361090022003036","Block 3036, Block Group 3, Census Tract 22, Tompkins County, New York","16"
"1000000US361090023002072","Block 2072, Block Group 2, Census Tract 23, Tompkins County, New York","37"
"1000000US361090007001003","Block 1003, Block Group 1, Census Tract 7, Tompkins County, New York","752"
"1000000US361090018002001","Block 2001, Block Group 2, Census Tract 18, Tompkins County, New York","19"
"1000000US361090019003017","Block 3017, Block Group 3, Census Tract 19, Tompkins County, New York","6"
"1000000US361090008001020","Block 1020, Block Group 1, Census Tract 8, Tompkins County, New York","84"
"1000000US361090009003024","Block 3024, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090018003041","Block 3041, Block Group 3, Census Tract 18, Tompkins County, New York","3"
"1000000US361090008001060","Block 1060, Block Group 1, Census Tract 8, Tompkins County, New York","101"
"1000000US361090014002024","Block 2024, Block Group 2, Census Tract 14, Tompkins County, New York","94"
"1000000US361090018002003","Block 2003, Block Group 2, Census Tract 18, Tompkins County, New York","0"
"1000000US361090002001009","Block 1009, Block Group 1, Census Tract 2, Tompkins County, New York","127"
"1000000US361090019002052","Block 2052, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090019003054","Block 3054, Block Group 3, Census Tract 19, Tompkins County, New York","6"
"1000000US361090009003040","Block 3040, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090010001060","Block 1060, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090010001020","Block 1020, Block Group 1, Census Tract 10, Tompkins County, New York","20"
"1000000US361090011002010","Block 2010, Block Group 2, Census Tract 11, Tompkins County, New York","39"
"1000000US361090011003036","Block 3036, Block Group 3, Census Tract 11, Tompkins County, New York","133"
"1000000US361090019001044","Block 1044, Block Group 1, Census Tract 19, Tompkins County, New York","15"
"1000000US361090009003002","Block 3002, Block Group 3, Census Tract 9, Tompkins County, New York","46"
"1000000US361090017001038","Block 1038, Block Group 1, Census Tract 17, Tompkins County, New York","0"
"1000000US361090017003001","Block 3001, Block Group 3, Census Tract 17, Tompkins County, New York","8"
"1000000US361090020002032","Block 2032, Block Group 2, Census Tract 20, Tompkins County, New York","8"
"1000000US361090022003008","Block 3008, Block Group 3, Census Tract 22, Tompkins County, New York","3"
"1000000US361090023002050","Block 2050, Block Group 2, Census Tract 23, Tompkins County, New York","23"
"1000000US361090003001060","Block 1060, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090008001018","Block 1018, Block Group 1, Census Tract 8, Tompkins County, New York","2"
"1000000US361090013003027","Block 3027, Block Group 3, Census Tract 13, Tompkins County, New York","0"
"1000000US361090014003000","Block 3000, Block Group 3, Census Tract 14, Tompkins County, New York","10"
"1000000US361090021001046","Block 1046, Block Group 1, Census Tract 21, Tompkins County, New York","19"
"1000000US361090023003014","Block 3014, Block Group 3, Census Tract 23, Tompkins County, New York","13"
"1000000US361090009002016","Block 2016, Block Group 2, Census Tract 9, Tompkins County, New York","94"
"1000000US361090016003023","Block 3023, Block Group 3, Census Tract 16, Tompkins County, New York","8"
"1000000US361090004001027","Block 1027, Block Group 1, Census Tract 4, Tompkins County, New York","0"
"1000000US361090015001037","Block 1037, Block Group 1, Census Tract 15, Tompkins County, New York","23"
"1000000US361090020002030","Block 2030, Block Group 2, Census Tract 20, Tompkins County, New York","3"
"1000000US361090015001039","Block 1039, Block Group 1, Census Tract 15, Tompkins County, New York","0"
"1000000US361090016001113","Block 1113, Block Group 1, Census Tract 16, Tompkins County, New York","11"
"1000000US361090016002025","Block 2025, Block Group 2, Census Tract 16, Tompkins County, New York","78"
"1000000US361090021001072","Block 1072, Block Group 1, Census Tract 21, Tompkins County, New York","0"
"1000000US361090003001008","Block 1008, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090005002009","Block 2009, Block Group 2, Census Tract 5, Tompkins County, New York","0"
"1000000US361090008002007","Block 2007, Block Group 2, Census Tract 8, Tompkins County, New York","77"
"1000000US361090019002021","Block 2021, Block Group 2, Census Tract 19, Tompkins County, New York","24"
"1000000US361090022003054","Block 3054, Block Group 3, Census Tract 22, Tompkins County, New York","0"
"1000000US361090004001031","Block 1031, Block Group 1, Census Tract 4, Tompkins County, New York","0"
"1000000US361090017002017","Block 2017, Block Group 2, Census Tract 17, Tompkins County, New York","8"
"1000000US361090023003002","Block 3002, Block Group 3, Census Tract 23, Tompkins County, New York","6"
"1000000US361090005002007","Block 2007, Block Group 2, Census Tract 5, Tompkins County, New York","170"
"1000000US361090008001007","Block 1007, Block Group 1, Census Tract 8, Tompkins County, New York","0"
"1000000US361090015002000","Block 2000, Block Group 2, Census Tract 15, Tompkins County, New York","0"
"1000000US361090019003070","Block 3070, Block Group 3, Census Tract 19, Tompkins County, New York","4"
"1000000US361090020001038","Block 1038, Block Group 1, Census Tract 20, Tompkins County, New York","0"
"1000000US361090020003006","Block 3006, Block Group 3, Census Tract 20, Tompkins County, New York","83"
"1000000US361090021001026","Block 1026, Block Group 1, Census Tract 21, Tompkins County, New York","65"
"1000000US361090014002033","Block 2033, Block Group 2, Census Tract 14, Tompkins County, New York","0"
"1000000US361090018002017","Block 2017, Block Group 2, Census Tract 18, Tompkins County, New York","0"
"1000000US361090021003020","Block 3020, Block Group 3, Census Tract 21, Tompkins County, New York","40"
"1000000US361090022003018","Block 3018, Block Group 3, Census Tract 22, Tompkins County, New York","1"
"1000000US361090023003017","Block 3017, Block Group 3, Census Tract 23, Tompkins County, New York","18"
"1000000US361090007002002","Block 2002, Block Group 2, Census Tract 7, Tompkins County, New York","0"
"1000000US361090018002000","Block 2000, Block Group 2, Census Tract 18, Tompkins County, New York","0"
"1000000US361090019003033","Block 3033, Block Group 3, Census Tract 19, Tompkins County, New York","27"
"1000000US361090006001016","Block 1016, Block Group 1, Census Tract 6, Tompkins County, New York","3"
"1000000US361090017003041","Block 3041, Block Group 3, Census Tract 17, Tompkins County, New York","1"
"1000000US361090023003006","Block 3006, Block Group 3, Census Tract 23, Tompkins County, New York","12"
"1000000US361090003001050","Block 1050, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090010003055","Block 3055, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090009003015","Block 3015, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090013003006","Block 3006, Block Group 3, Census Tract 13, Tompkins County, New York","84"
"1000000US361090017002012","Block 2012, Block Group 2, Census Tract 17, Tompkins County, New York","22"
"1000000US361090019004007","Block 4007, Block Group 4, Census Tract 19, Tompkins County, New York","20"
"1000000US361090020001042","Block 1042, Block Group 1, Census Tract 20, Tompkins County, New York","32"
"1000000US361090022002004","Block 2004, Block Group 2, Census Tract 22, Tompkins County, New York","113"
"1000000US361090023001038","Block 1038, Block Group 1, Census Tract 23, Tompkins County, New York","22"
"1000000US361090023003019","Block 3019, Block Group 3, Census Tract 23, Tompkins County, New York","19"
"1000000US361090015001060","Block 1060, Block Group 1, Census Tract 15, Tompkins County, New York","0"
"1000000US361090006004015","Block 4015, Block Group 4, Census Tract 6, Tompkins County, New York","30"
"1000000US361090006004052","Block 4052, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090016001080","Block 1080, Block Group 1, Census Tract 16, Tompkins County, New York","2"
"1000000US361090003001029","Block 1029, Block Group 1, Census Tract 3, Tompkins County, New York","36"
"1000000US361090010003013","Block 3013, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090019002033","Block 2033, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090008001024","Block 1024, Block Group 1, Census Tract 8, Tompkins County, New York","0"
"1000000US361090022001000","Block 1000, Block Group 1, Census Tract 22, Tompkins County, New York","17"
"1000000US361090015003062","Block 3062, Block Group 3, Census Tract 15, Tompkins County, New York","6"
"1000000US361090021003051","Block 3051, Block Group 3, Census Tract 21, Tompkins County, New York","1"
"1000000US361090010003032","Block 3032, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090018001071","Block 1071, Block Group 1, Census Tract 18, Tompkins County, New York","6"
"1000000US361090023001020","Block 1020, Block Group 1, Census Tract 23, Tompkins County, New York","15"
"1000000US361090008001062","Block 1062, Block Group 1, Census Tract 8, Tompkins County, New York","0"
"1000000US361090016002037","Block 2037, Block Group 2, Census Tract 16, Tompkins County, New York","6"
"1000000US361090019002044","Block 2044, Block Group 2, Census Tract 19, Tompkins County, New York","26"
"1000000US361090019002057","Block 2057, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090019003048","Block 3048, Block Group 3, Census Tract 19, Tompkins County, New York","0"
"1000000US361090011001031","Block 1031, Block Group 1, Census Tract 11, Tompkins County, New York","7"
"1000000US361090016001058","Block 1058, Block Group 1, Census Tract 16, Tompkins County, New York","58"
"1000000US361090001001010","Block 1010, Block Group 1, Census Tract 1, Tompkins County, New York","44"
"1000000US361090009002010","Block 2010, Block Group 2, Census Tract 9, Tompkins County, New York","50"
"1000000US361090010003053","Block 3053, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090019004027","Block 4027, Block Group 4, Census Tract 19, Tompkins County, New York","20"
"1000000US361090022003039","Block 3039, Block Group 3, Census Tract 22, Tompkins County, New York","94"
"1000000US361090002001008","Block 1008, Block Group 1, Census Tract 2, Tompkins County, New York","1016"
"1000000US361090006004057","Block 4057, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090014001037","Block 1037, Block Group 1, Census Tract 14, Tompkins County, New York","54"
"1000000US361090017003031","Block 3031, Block Group 3, Census Tract 17, Tompkins County, New York","33"
"1000000US361090018003046","Block 3046, Block Group 3, Census Tract 18, Tompkins County, New York","1"
"1000000US361090021003027","Block 3027, Block Group 3, Census Tract 21, Tompkins County, New York","77"
"1000000US361090004001001","Block 1001, Block Group 1, Census Tract 4, Tompkins County, New York","4"
"1000000US361090014001014","Block 1014, Block Group 1, Census Tract 14, Tompkins County, New York","0"
"1000000US361090016001066","Block 1066, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090018001050","Block 1050, Block Group 1, Census Tract 18, Tompkins County, New York","3"
"1000000US361090020001007","Block 1007, Block Group 1, Census Tract 20, Tompkins County, New York","12"
"1000000US361090023001048","Block 1048, Block Group 1, Census Tract 23, Tompkins County, New York","9"
"1000000US361090009001006","Block 1006, Block Group 1, Census Tract 9, Tompkins County, New York","24"
"1000000US361090016001068","Block 1068, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090023003044","Block 3044, Block Group 3, Census Tract 23, Tompkins County, New York","63"
"1000000US361090014002026","Block 2026, Block Group 2, Census Tract 14, Tompkins County, New York","41"
"1000000US361090015003053","Block 3053, Block Group 3, Census Tract 15, Tompkins County, New York","0"
"1000000US361090016001115","Block 1115, Block Group 1, Census Tract 16, Tompkins County, New York","11"
"1000000US361090018001039","Block 1039, Block Group 1, Census Tract 18, Tompkins County, New York","40"
"1000000US361090018003012","Block 3012, Block Group 3, Census Tract 18, Tompkins County, New York","59"
"1000000US361090016001031","Block 1031, Block Group 1, Census Tract 16, Tompkins County, New York","11"
"1000000US361090017002033","Block 2033, Block Group 2, Census Tract 17, Tompkins County, New York","1"
"1000000US361090017003027","Block 3027, Block Group 3, Census Tract 17, Tompkins County, New York","4"
"1000000US361090001001016","Block 1016, Block Group 1, Census Tract 1, Tompkins County, New York","16"
"1000000US361090018003072","Block 3072, Block Group 3, Census Tract 18, Tompkins County, New York","0"
"1000000US361090023002013","Block 2013, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090016001016","Block 1016, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090014001041","Block 1041, Block Group 1, Census Tract 14, Tompkins County, New York","0"
"1000000US361090020001017","Block 1017, Block Group 1, Census Tract 20, Tompkins County, New York","769"
"1000000US361090010003011","Block 3011, Block Group 3, Census Tract 10, Tompkins County, New York","17"
"1000000US361090016001043","Block 1043, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090018003003","Block 3003, Block Group 3, Census Tract 18, Tompkins County, New York","116"
"1000000US361090010001058","Block 1058, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090015001045","Block 1045, Block Group 1, Census Tract 15, Tompkins County, New York","0"
"1000000US361090016001109","Block 1109, Block Group 1, Census Tract 16, Tompkins County, New York","52"
"1000000US361090017003060","Block 3060, Block Group 3, Census Tract 17, Tompkins County, New York","1"
"1000000US361090018001047","Block 1047, Block Group 1, Census Tract 18, Tompkins County, New York","0"
"1000000US361090023003010","Block 3010, Block Group 3, Census Tract 23, Tompkins County, New York","18"
"1000000US361090007002022","Block 2022, Block Group 2, Census Tract 7, Tompkins County, New York","62"
"1000000US361090017003058","Block 3058, Block Group 3, Census Tract 17, Tompkins County, New York","11"
"1000000US361090010001016","Block 1016, Block Group 1, Census Tract 10, Tompkins County, New York","28"
"1000000US361090018002036","Block 2036, Block Group 2, Census Tract 18, Tompkins County, New York","5"
"1000000US361090021002023","Block 2023, Block Group 2, Census Tract 21, Tompkins County, New York","0"
"1000000US361090001001021","Block 1021, Block Group 1, Census Tract 1, Tompkins County, New York","30"
"1000000US361090006004023","Block 4023, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090016001050","Block 1050, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090019002064","Block 2064, Block Group 2, Census Tract 19, Tompkins County, New York","12"
"1000000US361090019004014","Block 4014, Block Group 4, Census Tract 19, Tompkins County, New York","42"
"1000000US361090023001040","Block 1040, Block Group 1, Census Tract 23, Tompkins County, New York","0"
"1000000US361090006004043","Block 4043, Block Group 4, Census Tract 6, Tompkins County, New York","10"
"1000000US361090007002010","Block 2010, Block Group 2, Census Tract 7, Tompkins County, New York","111"
"1000000US361090014002038","Block 2038, Block Group 2, Census Tract 14, Tompkins County, New York","19"
"1000000US361090021003026","Block 3026, Block Group 3, Census Tract 21, Tompkins County, New York","0"
"1000000US361090023003054","Block 3054, Block Group 3, Census Tract 23, Tompkins County, New York","10"
"1000000US361090001001013","Block 1013, Block Group 1, Census Tract 1, Tompkins County, New York","14"
"1000000US361090003001075","Block 1075, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090016002012","Block 2012, Block Group 2, Census Tract 16, Tompkins County, New York","14"
"1000000US361090009001002","Block 1002, Block Group 1, Census Tract 9, Tompkins County, New York","0"
"1000000US361090013003017","Block 3017, Block Group 3, Census Tract 13, Tompkins County, New York","0"
"1000000US361090017001041","Block 1041, Block Group 1, Census Tract 17, Tompkins County, New York","81"
"1000000US361090022003040","Block 3040, Block Group 3, Census Tract 22, Tompkins County, New York","120"
"1000000US361090005001013","Block 1013, Block Group 1, Census Tract 5, Tompkins County, New York","73"
"1000000US361090019002078","Block 2078, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090006001005","Block 1005, Block Group 1, Census Tract 6, Tompkins County, New York","31"
"1000000US361090011003049","Block 3049, Block Group 3, Census Tract 11, Tompkins County, New York","17"
"1000000US361090013002008","Block 2008, Block Group 2, Census Tract 13, Tompkins County, New York","0"
"1000000US361090019002060","Block 2060, Block Group 2, Census Tract 19, Tompkins County, New York","45"
"1000000US361090023002054","Block 2054, Block Group 2, Census Tract 23, Tompkins County, New York","4"
"1000000US361090003001058","Block 1058, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090010001038","Block 1038, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090015002019","Block 2019, Block Group 2, Census Tract 15, Tompkins County, New York","764"
"1000000US361090003001069","Block 1069, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090009001030","Block 1030, Block Group 1, Census Tract 9, Tompkins County, New York","0"
"1000000US361090015001038","Block 1038, Block Group 1, Census Tract 15, Tompkins County, New York","71"
"1000000US361090002002003","Block 2003, Block Group 2, Census Tract 2, Tompkins County, New York","231"
"1000000US361090003001001","Block 1001, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090013004000","Block 4000, Block Group 4, Census Tract 13, Tompkins County, New York","0"
"1000000US361090016001059","Block 1059, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090023001011","Block 1011, Block Group 1, Census Tract 23, Tompkins County, New York","2"
"1000000US361090007003012","Block 3012, Block Group 3, Census Tract 7, Tompkins County, New York","65"
"1000000US361090009003041","Block 3041, Block Group 3, Census Tract 9, Tompkins County, New York","1"
"1000000US361090013001011","Block 1011, Block Group 1, Census Tract 13, Tompkins County, New York","31"
"1000000US361090013003002","Block 3002, Block Group 3, Census Tract 13, Tompkins County, New York","33"
"1000000US361090014002034","Block 2034, Block Group 2, Census Tract 14, Tompkins County, New York","23"
"1000000US361090017002038","Block 2038, Block Group 2, Census Tract 17, Tompkins County, New York","6"
"1000000US361090019001054","Block 1054, Block Group 1, Census Tract 19, Tompkins County, New York","7"
"1000000US361090020003020","Block 3020, Block Group 3, Census Tract 20, Tompkins County, New York","26"
"1000000US361090023001013","Block 1013, Block Group 1, Census Tract 23, Tompkins County, New York","23"
"1000000US361090007002000","Block 2000, Block Group 2, Census Tract 7, Tompkins County, New York","0"
"1000000US361090011003001","Block 3001, Block Group 3, Census Tract 11, Tompkins County, New York","51"
"1000000US361090020003004","Block 3004, Block Group 3, Census Tract 20, Tompkins County, New York","119"
"1000000US361090008001030","Block 1030, Block Group 1, Census Tract 8, Tompkins County, New York","5"
"1000000US361090009003037","Block 3037, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090012001010","Block 1010, Block Group 1, Census Tract 12, Tompkins County, New York","0"
"1000000US361090019002002","Block 2002, Block Group 2, Census Tract 19, Tompkins County, New York","42"
"1000000US361090006003004","Block 3004, Block Group 3, Census Tract 6, Tompkins County, New York","70"
"1000000US361090009002017","Block 2017, Block Group 2, Census Tract 9, Tompkins County, New York","22"
"1000000US361090018002031","Block 2031, Block Group 2, Census Tract 18, Tompkins County, New York","8"
"1000000US361090023002122","Block 2122, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090006001020","Block 1020, Block Group 1, Census Tract 6, Tompkins County, New York","32"
"1000000US361090008001029","Block 1029, Block Group 1, Census Tract 8, Tompkins County, New York","0"
"1000000US361090009002012","Block 2012, Block Group 2, Census Tract 9, Tompkins County, New York","28"
"1000000US361090010003050","Block 3050, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090017003018","Block 3018, Block Group 3, Census Tract 17, Tompkins County, New York","52"
"1000000US361090007003007","Block 3007, Block Group 3, Census Tract 7, Tompkins County, New York","0"
"1000000US361090009002013","Block 2013, Block Group 2, Census Tract 9, Tompkins County, New York","25"
"1000000US361090013001004","Block 1004, Block Group 1, Census Tract 13, Tompkins County, New York","0"
"1000000US361090018003045","Block 3045, Block Group 3, Census Tract 18, Tompkins County, New York","2"
"1000000US361090019001043","Block 1043, Block Group 1, Census Tract 19, Tompkins County, New York","39"
"1000000US361090021003050","Block 3050, Block Group 3, Census Tract 21, Tompkins County, New York","0"
"1000000US361090016001100","Block 1100, Block Group 1, Census Tract 16, Tompkins County, New York","16"
